Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
352.5	354.5	0	1000
352.55	354.55	0	1000
352.6	354.6	0	1000
352.65	354.65	0	1000
352.7	354.7	0	1000
352.75	354.75	0	1000
352.8	354.8	0	1000
352.85	354.85	0	1000
352.9	354.9	0	1000
352.95	354.95	0	1000
353	355	0	1000
353.05	355.05	0	1000
353.1	355.1	0	1000
353.15	355.15	0	1000
353.2	355.2	0	1000
353.25	355.25	0	1000
353.3	355.3	0	1000
353.35	355.35	0	1000
353.5	355.5	0	1000
353.55	355.55	0	1000
353.6	355.6	0	1000
353.65	355.65	0	1000
353.7	355.7	0	1000
353.75	355.75	0	1000
353.85	355.85	0	1000
353.9	355.9	0	1000
353.95	355.95	0	1000
354	356	0	1000
354.05	356.05	0	1000
354.1	356.1	0	1000
354.15	356.15	0	1000
354.2	356.2	0	1000
354.25	356.25	0	1000
354.3	356.3	0	1000
354.35	356.35	0	1000
354.45	356.45	0	1000
354.5	356.5	0	1000
354.55	356.55	0	1000
354.6	356.6	0	1000
354.65	356.65	0	1000
354.7	356.7	0	1000
354.75	356.75	0	1000
354.8	356.8	0	1000
354.9	356.9	0	1000
354.95	356.95	0	1000
355	357	0	1000
355.05	357.05	0	1000
355.1	357.1	0	1000
355.15	357.15	0	1000
355.2	357.2	0	1000
355.25	357.25	0	1000
355.35	357.35	0	1000
355.4	357.4	0	1000
355.45	357.45	0	1000
355.5	357.5	0	1000
355.55	357.55	0	1000
355.6	357.6	0	1000
355.65	357.65	0	1000
355.7	357.7	0	1000
355.75	357.75	0	1000
355.8	357.8	0	1000
355.85	357.85	0	1000
355.95	357.95	0	1000
356.1	358.1	0	1000
356.2	358.2	0	1000
356.3	358.3	0	1000
356.35	358.35	0	1000
356.4	358.4	0	1000
356.45	358.45	0	1000
356.5	358.5	0	1000
356.6	358.6	0	1000
356.65	358.65	0	1000
356.7	358.7	0	1000
356.75	358.75	0	1000
356.8	358.8	0	1000
356.85	358.85	0	1000
356.9	358.9	0	1000
357	359	0	1000
359.35	361.35	0	1000
359.8	361.8	0	1000
359.85	361.85	0	1000
359.9	361.9	0	1000
359.95	361.95	0	1000
360	362	0	1000
360.15	362.15	0	1000
360.2	362.2	0	1000
360.25	362.25	0	1000
360.4	362.4	0	1000
360.45	362.45	0	1000
360.5	362.5	0	1000
360.55	362.55	0	1000
360.6	362.6	0	1000
360.7	362.7	0	1000
360.85	362.85	0	1000
360.95	362.95	0	1000
361	363	0	1000
361.05	363.05	0	1000
361.1	363.1	0	1000
361.15	363.15	0	1000
361.25	363.25	0	1000
361.3	363.3	0	1000
361.4	363.4	0	1000
361.45	363.45	0	1000
361.5	363.5	0	1000
361.55	363.55	0	1000
361.7	363.7	0	1000
361.95	363.95	0	1000
362.2	364.2	0	1000
362.3	364.3	0	1000
362.55	364.55	0	1000
362.7	364.7	0	1000
362.75	364.75	0	1000
362.85	364.85	0	1000
362.95	364.95	0	1000
363	365	0	1000
363.3	365.3	0	1000
363.65	365.65	0	1000
363.7	365.7	0	1000
364.2	366.2	0	1000
364.25	366.25	0	1000
364.3	366.3	0	1000
364.35	366.35	0	1000
364.45	366.45	0	1000
364.6	366.6	0	1000
364.65	366.65	0	1000
364.7	366.7	0	1000
364.75	366.75	0	1000
364.8	366.8	0	1000
364.85	366.85	0	1000
364.9	366.9	0	1000
364.95	366.95	0	1000
365	367	0	1000
365.05	367.05	0	1000
365.1	367.1	0	1000
365.15	367.15	0	1000
365.2	367.2	0	1000
365.25	367.25	0	1000
365.3	367.3	0	1000
365.35	367.35	0	1000
365.4	367.4	0	1000
365.45	367.45	0	1000
365.5	367.5	0	1000
365.55	367.55	0	1000
365.6	367.6	0	1000
365.65	367.65	0	1000
365.7	367.7	0	1000
365.75	367.75	0	1000
365.8	367.8	0	1000
365.85	367.85	0	1000
365.9	367.9	0	1000
365.95	367.95	0	1000
366	368	0	1000
366.05	368.05	0	1000
366.1	368.1	0	1000
366.15	368.15	0	1000
366.2	368.2	0	1000
366.25	368.25	0	1000
366.3	368.3	0	1000
366.35	368.35	0	1000
366.4	368.4	0	1000
366.45	368.45	0	1000
366.5	368.5	0	1000
366.55	368.55	0	1000
366.6	368.6	0	1000
366.7	368.7	0	1000
366.85	368.85	0	1000
367.95	369.95	0	1000
368.05	370.05	0	1000
368.1	370.1	0	1000
368.15	370.15	0	1000
368.25	370.25	0	1000
368.3	370.3	0	1000
368.35	370.35	0	1000
368.4	370.4	0	1000
368.5	370.5	0	1000
368.6	370.6	0	1000
368.65	370.65	0	1000
368.7	370.7	0	1000
368.75	370.75	0	1000
368.8	370.8	0	1000
368.9	370.9	0	1000
368.95	370.95	0	1000
369	371	0	1000
369.05	371.05	0	1000
369.1	371.1	0	1000
369.15	371.15	0	1000
369.2	371.2	0	1000
369.25	371.25	0	1000
369.3	371.3	0	1000
369.35	371.35	0	1000
369.4	371.4	0	1000
369.45	371.45	0	1000
369.5	371.5	0	1000
369.55	371.55	0	1000
369.6	371.6	0	1000
369.65	371.65	0	1000
369.7	371.7	0	1000
369.75	371.75	0	1000
369.8	371.8	0	1000
369.85	371.85	0	1000
369.9	371.9	0	1000
369.95	371.95	0	1000
370.05	372.05	0	1000
370.1	372.1	0	1000
370.15	372.15	0	1000
370.4	372.4	0	1000
370.45	372.45	0	1000
370.5	372.5	0	1000
370.55	372.55	0	1000
370.6	372.6	0	1000
370.7	372.7	0	1000
370.75	372.75	0	1000
370.8	372.8	0	1000
370.95	372.95	0	1000
371	373	0	1000
371.05	373.05	0	1000
371.1	373.1	0	1000
371.15	373.15	0	1000
371.2	373.2	0	1000
371.25	373.25	0	1000
371.35	373.35	0	1000
371.4	373.4	0	1000
371.45	373.45	0	1000
371.5	373.5	0	1000
371.55	373.55	0	1000
371.6	373.6	0	1000
371.65	373.65	0	1000
371.7	373.7	0	1000
371.75	373.75	0	1000
371.8	373.8	0	1000
371.85	373.85	0	1000
371.9	373.9	0	1000
371.95	373.95	0	1000
372	374	0	1000
372.05	374.05	0	1000
372.1	374.1	0	1000
372.15	374.15	0	1000
372.2	374.2	0	1000
372.25	374.25	0	1000
372.3	374.3	0	1000
372.35	374.35	0	1000
372.4	374.4	0	1000
372.45	374.45	0	1000
372.5	374.5	0	1000
372.55	374.55	0	1000
372.6	374.6	0	1000
372.65	374.65	0	1000
372.7	374.7	0	1000
372.75	374.75	0	1000
372.8	374.8	0	1000
372.85	374.85	0	1000
372.9	374.9	0	1000
372.95	374.95	0	1000
373	375	0	1000
373.05	375.05	0	1000
373.1	375.1	0	1000
373.15	375.15	0	1000
373.25	375.25	0	1000
373.3	375.3	0	1000
373.4	375.4	0	1000
373.55	375.55	0	1000
373.65	375.65	0	1000
373.75	375.75	0	1000
373.9	375.9	0	1000
373.95	375.95	0	1000
374.05	376.05	0	1000
374.15	376.15	0	1000
374.2	376.2	0	1000
374.3	376.3	0	1000
374.35	376.35	0	1000
374.45	376.45	0	1000
374.55	376.55	0	1000
374.6	376.6	0	1000
374.7	376.7	0	1000
374.75	376.75	0	1000
374.8	376.8	0	1000
374.85	376.85	0	1000
374.9	376.9	0	1000
375	377	0	1000
375.05	377.05	0	1000
375.2	377.2	0	1000
375.3	377.3	0	1000
375.45	377.45	0	1000
375.6	377.6	0	1000
375.65	377.65	0	1000
375.75	377.75	0	1000
375.85	377.85	0	1000
376	378	0	1000
376.05	378.05	0	1000
376.15	378.15	0	1000
376.35	378.35	0	1000
376.4	378.4	0	1000
376.45	378.45	0	1000
376.55	378.55	0	1000
376.6	378.6	0	1000
376.65	378.65	0	1000
376.7	378.7	0	1000
376.75	378.75	0	1000
376.8	378.8	0	1000
376.85	378.85	0	1000
376.9	378.9	0	1000
376.95	378.95	0	1000
377	379	0	1000
377.05	379.05	0	1000
377.1	379.1	0	1000
377.15	379.15	0	1000
377.2	379.2	0	1000
377.3	379.3	0	1000
377.35	379.35	0	1000
377.4	379.4	0	1000
377.5	379.5	0	1000
377.55	379.55	0	1000
377.6	379.6	0	1000
377.65	379.65	0	1000
377.7	379.7	0	1000
377.9	379.9	0	1000
377.95	379.95	0	1000
378	380	0	1000
378.05	380.05	0	1000
378.1	380.1	0	1000
378.15	380.15	0	1000
378.2	380.2	0	1000
378.25	380.25	0	1000
378.35	380.35	0	1000
378.4	380.4	0	1000
378.5	380.5	0	1000
378.6	380.6	0	1000
378.65	380.65	0	1000
378.8	380.8	0	1000
378.9	380.9	0	1000
378.95	380.95	0	1000
379	381	0	1000
379.25	381.25	0	1000
379.4	381.4	0	1000
379.5	381.5	0	1000
379.7	381.7	0	1000
379.8	381.8	0	1000
379.95	381.95	0	1000
380.35	382.35	0	1000
380.6	382.6	0	1000
380.75	382.75	0	1000
381	383	0	1000
381.2	383.2	0	1000
381.4	383.4	0	1000
381.55	383.55	0	1000
381.7	383.7	0	1000
381.8	383.8	0	1000
382.1	384.1	0	1000
382.15	384.15	0	1000
382.2	384.2	0	1000
382.35	384.35	0	1000
382.5	384.5	0	1000
382.55	384.55	0	1000
382.7	384.7	0	1000
382.75	384.75	0	1000
382.85	384.85	0	1000
382.95	384.95	0	1000
383.15	385.15	0	1000
383.25	385.25	0	1000
383.35	385.35	0	1000
383.5	385.5	0	1000
384.75	386.75	0	1000
384.95	386.95	0	1000
385.1	387.1	0	1000
385.15	387.15	0	1000
385.3	387.3	0	1000
385.4	387.4	0	1000
385.5	387.5	0	1000
385.55	387.55	0	1000
385.7	387.7	0	1000
385.8	387.8	0	1000
385.85	387.85	0	1000
385.95	387.95	0	1000
386.05	388.05	0	1000
386.1	388.1	0	1000
386.2	388.2	0	1000
386.95	388.95	0	1000
387.65	389.65	0	1000
387.75	389.75	0	1000
387.8	389.8	0	1000
387.9	389.9	0	1000
387.95	389.95	0	1000
388.05	390.05	0	1000
388.1	390.1	0	1000
388.15	390.15	0	1000
388.2	390.2	0	1000
388.25	390.25	0	1000
388.4	390.4	0	1000
388.5	390.5	0	1000
388.55	390.55	0	1000
388.6	390.6	0	1000
388.65	390.65	0	1000
388.7	390.7	0	1000
388.75	390.75	0	1000
388.8	390.8	0	1000
388.85	390.85	0	1000
388.9	390.9	0	1000
388.95	390.95	0	1000
389.05	391.05	0	1000
389.1	391.1	0	1000
389.15	391.15	0	1000
389.2	391.2	0	1000
389.25	391.25	0	1000
389.3	391.3	0	1000
389.35	391.35	0	1000
389.4	391.4	0	1000
389.45	391.45	0	1000
389.6	391.6	0	1000
389.85	391.85	0	1000
390.05	392.05	0	1000
390.4	392.4	0	1000
390.6	392.6	0	1000
390.65	392.65	0	1000
390.75	392.75	0	1000
390.8	392.8	0	1000
390.85	392.85	0	1000
390.9	392.9	0	1000
390.95	392.95	0	1000
391	393	0	1000
391.05	393.05	0	1000
391.1	393.1	0	1000
391.15	393.15	0	1000
391.2	393.2	0	1000
391.3	393.3	0	1000
391.35	393.35	0	1000
391.4	393.4	0	1000
391.45	393.45	0	1000
391.55	393.55	0	1000
391.6	393.6	0	1000
391.65	393.65	0	1000
391.75	393.75	0	1000
391.8	393.8	0	1000
391.85	393.85	0	1000
391.95	393.95	0	1000
392	394	0	1000
392.15	394.15	0	1000
392.2	394.2	0	1000
392.3	394.3	0	1000
392.35	394.35	0	1000
392.45	394.45	0	1000
392.5	394.5	0	1000
392.55	394.55	0	1000
392.75	394.75	0	1000
392.8	394.8	0	1000
392.85	394.85	0	1000
392.9	394.9	0	1000
392.95	394.95	0	1000
393	395	0	1000
393.05	395.05	0	1000
393.2	395.2	0	1000
393.25	395.25	0	1000
393.3	395.3	0	1000
393.35	395.35	0	1000
393.5	395.5	0	1000
393.6	395.6	0	1000
393.65	395.65	0	1000
393.7	395.7	0	1000
393.75	395.75	0	1000
394.05	396.05	0	1000
394.1	396.1	0	1000
394.15	396.15	0	1000
394.2	396.2	0	1000
394.4	396.4	0	1000
394.55	396.55	0	1000
394.6	396.6	0	1000
394.65	396.65	0	1000
394.8	396.8	0	1000
394.85	396.85	0	1000
394.9	396.9	0	1000
394.95	396.95	0	1000
395	397	0	1000
395.05	397.05	0	1000
395.1	397.1	0	1000
395.15	397.15	0	1000
395.2	397.2	0	1000
395.25	397.25	0	1000
395.3	397.3	0	1000
395.35	397.35	0	1000
395.4	397.4	0	1000
395.45	397.45	0	1000
395.5	397.5	0	1000
395.55	397.55	0	1000
395.65	397.65	0	1000
395.7	397.7	0	1000
395.75	397.75	0	1000
395.8	397.8	0	1000
395.85	397.85	0	1000
395.9	397.9	0	1000
395.95	397.95	0	1000
396	398	0	1000
396.05	398.05	0	1000
396.1	398.1	0	1000
396.15	398.15	0	1000
396.2	398.2	0	1000
396.25	398.25	0	1000
396.35	398.35	0	1000
396.4	398.4	0	1000
396.45	398.45	0	1000
396.5	398.5	0	1000
396.65	398.65	0	1000
396.85	398.85	0	1000
397	399	0	1000
397.1	399.1	0	1000
397.35	399.35	0	1000
397.4	399.4	0	1000
397.65	399.65	0	1000
