,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,Time_Start,Time_End,Humpback
48682,40.30736175,-0.457375289,3.343627796,7.237583487,8.529176021,1.946540773,0.641972258,1.949976377,-1.595658814,3.126540911,3.546745724,3.168851416,0.81431337,4868.1,4868.2,0
48683,40.46182065,0.423973057,5.952842134,9.081299242,10.84496848,3.422558029,1.453053024,2.501071721,0.644015044,3.984994891,3.604668164,4.718636599,3.280612527,4868.2,4868.3,0
48684,40.23888127,-0.353610066,4.011816908,8.885009784,10.94515899,2.895654208,2.7200237,4.011628636,-0.882175014,2.076103568,2.757188717,4.877720197,3.393804831,4868.3,4868.4,0
48685,39.64003346,-1.066940272,2.560631828,6.723961042,9.208270186,3.394858534,2.400670512,4.696950767,0.323623839,-0.006168714,0.778281771,4.236384939,3.120400952,4868.4,4868.5,0
48686,40.85222026,0.932788733,3.95736913,5.052837101,7.148085965,2.077741346,0.458440097,-0.009101645,-1.742095783,2.533144791,0.178259012,-1.298445503,-3.081246947,4868.5,4868.6,0
48687,39.4248288,-0.749112448,3.730663609,7.319429287,10.02739612,3.763795722,0.394749943,0.889247276,-2.412940973,-0.032792034,1.743021482,3.672374785,-0.250590258,4868.6,4868.7,0
48688,39.27398465,-0.265619954,5.260089298,6.89913247,7.610508397,0.902925994,-3.305230985,-3.899170125,-5.449213666,-2.137799743,-1.235062677,3.18366213,1.629252164,4868.7,4868.8,0
48689,38.61281393,-2.195866218,2.431744456,7.392804735,9.318501989,1.992659108,0.934439263,1.533859253,-3.121854284,-0.23078267,-0.282157652,0.760386272,-0.893676708,4868.8,4868.9,0
48690,39.66320828,-0.380757584,5.036506764,8.255698635,8.628103702,1.441772306,-1.935421849,-1.846021093,-4.502197098,-1.668041321,-0.884262922,3.054732116,1.088985943,4868.9,4869,0
48691,41.02658893,-0.379614866,3.432412567,8.779625775,10.1199312,2.245039078,-1.085976721,-0.269813051,-1.416777816,1.302070592,0.926261734,3.359899106,-1.416837382,4869,4869.1,0
48692,40.12009614,-0.725988671,2.23820534,6.131294463,9.212746732,1.228692341,0.353589771,1.938878361,-2.293360571,1.765347957,1.370271126,2.175986871,1.393973947,4869.1,4869.2,0
48693,40.31457142,-1.302267522,1.841220389,8.044376141,10.16691517,1.650406417,1.442345761,1.758879587,-4.584909961,0.814964846,1.19225651,1.159222745,1.164180117,4869.2,4869.3,0
48694,41.4737501,-1.088870665,1.235088848,9.071545788,10.57938136,1.209419947,0.119353098,0.190626274,-2.148368111,1.715144039,1.778657508,1.521856932,-1.358170741,4869.3,4869.4,0
48695,39.23013887,-1.760707344,2.196918486,6.7480403,10.79820087,5.121084355,1.683317445,0.247845631,-2.192352308,0.93654339,-0.123663202,2.25566278,2.414703375,4869.4,4869.5,0
48696,39.22299006,-1.572917428,2.040623009,6.407868243,9.80595425,3.317152527,2.885491123,2.752216886,-2.325778332,1.750185016,1.52110778,1.273174405,-0.941109951,4869.5,4869.6,0
48697,38.82741693,-1.503945965,3.289804474,6.558756575,9.411448031,3.253853783,1.217213086,1.486070815,-2.32682016,1.863805157,1.781638382,1.73383158,-0.794168092,4869.6,4869.7,0
48698,39.12918146,-0.72594461,4.663025895,5.759069629,7.691528119,2.495629117,-0.654044548,-1.412542044,-3.901095727,-0.87561209,-1.113830167,1.97646689,-3.294120589,4869.7,4869.8,0
48699,39.12603443,-1.314550109,2.404531161,6.463711125,7.839875653,-0.05031999,-1.274823178,-0.482318369,-3.487002825,-1.94265836,-0.927893466,1.364600213,-1.230307628,4869.8,4869.9,0
48700,39.6550377,-0.779967351,3.397449225,6.43682933,7.62358386,1.195938149,-0.795998708,-1.145317174,-5.249776921,-1.11853544,-0.335737372,1.30264953,-0.76123405,4869.9,4870,0
48701,40.64546808,-0.476455318,2.854786457,6.947558757,7.841049074,-0.892574055,-2.369076268,-1.108018869,-3.917871973,-0.089351968,-0.745631819,2.063730394,-1.398875285,4870,4870.1,0
48702,39.39458058,-2.210336291,2.000340066,4.735104561,6.732455429,2.376908611,0.57280194,0.595075676,-3.271647858,2.05540885,0.361305471,-2.570807807,-2.800642832,4870.1,4870.2,0
48703,40.1782326,-1.004681452,2.236614782,6.520319942,8.00820898,1.441631309,1.394134341,1.964425976,-1.612338663,0.848352936,0.48043426,2.116116046,-2.233617426,4870.2,4870.3,0
48704,39.59802305,-0.326431541,4.748421785,6.442222246,5.938491643,-1.113337119,-2.093245741,-1.92310864,-5.788861496,-2.42989662,-0.193010756,3.778347928,0.571831774,4870.3,4870.4,0
48705,40.86556339,-0.505110724,2.953127382,7.90490921,9.891953295,1.687393074,-1.218952998,-1.699105096,-5.222919492,-2.441983671,-1.184498269,3.297887673,1.902574378,4870.4,4870.5,0
48706,38.17014931,-1.933444801,3.146463901,7.022502783,9.196742258,2.063457206,0.205505188,1.358278566,-2.718895401,-0.473079685,0.324878678,1.504793692,-0.206981727,4870.5,4870.6,0
48707,38.82855643,-1.103768633,3.656597963,6.031085534,8.62956246,2.466615628,-1.0237148,-0.365917613,-2.596989221,-0.370136111,-0.037811998,2.472083987,1.741804509,4870.6,4870.7,0
48708,41.13729276,1.221776691,4.305304206,4.160541401,5.5313,-0.469867401,-2.793658016,-2.664253139,-4.526760028,-0.13235036,-0.981641223,1.089801106,0.564782563,4870.7,4870.8,0
48709,39.22406251,-0.687298393,3.858873784,5.980192265,7.73139131,0.937333309,-1.644256281,-0.755524709,-3.837098482,-1.78687013,-0.725299692,0.536327918,-1.444469905,4870.8,4870.9,0
48710,40.62765027,-1.507662193,2.748988283,9.511764187,8.772161559,3.133806196,0.144072584,-3.258750292,-4.757957441,0.596091211,0.193166882,-0.391050935,-2.172114638,4870.9,4871,0
48711,40.39490434,-0.320239151,3.713882893,7.868981614,8.08313081,0.374284529,-1.355402331,-1.689109014,-5.145453968,-2.616346671,-1.687375365,2.223560891,0.32266249,4871,4871.1,0
48712,41.85118444,1.719770198,4.949053881,7.198643236,8.512734701,-0.60638825,-5.234096754,-2.813072333,-3.847800206,-0.00856611,-1.575164755,1.948114647,2.233949228,4871.1,4871.2,0
48713,39.17815218,-2.049090103,2.755172372,8.05182394,9.025723931,2.931819487,0.560542318,-0.329764461,-3.44448055,1.783924927,2.250135729,3.918443656,0.443103018,4871.2,4871.3,0
48714,40.36109683,-0.572951137,3.071128106,7.376577774,8.751823819,1.467497494,-0.305388635,-0.487393591,-0.45925145,4.981858635,1.581323134,1.419871837,0.669179855,4871.3,4871.4,0
48715,41.14577124,-0.216972355,2.405122331,6.797220637,9.731335558,2.303612726,0.409543435,2.356650546,-1.540930601,2.04599312,1.122490907,-1.054109255,-3.776785702,4871.4,4871.5,0
48716,41.71212582,0.664043884,4.551628405,7.526233728,6.960573415,-0.933234235,-2.551628625,-0.264124853,-2.504211664,-0.351637464,-1.262704792,0.675493696,-0.582478001,4871.5,4871.6,0
48717,39.71672361,-0.818549756,3.987172505,8.152937771,9.51936579,1.570663924,-1.643607523,-0.359690409,-4.356162489,-1.829720914,-0.857842303,2.257850669,0.456329974,4871.6,4871.7,0
48718,40.07741138,0.413459348,5.096632041,6.143755514,6.457531976,0.537526111,-1.54577555,-2.462659677,-5.941614613,-1.078804815,-1.108266341,-0.833126931,-3.721808708,4871.7,4871.8,0
48719,39.11090892,-2.378248918,0.845306246,6.427737998,10.63930455,3.690326197,0.291788957,1.445945624,-0.841216678,2.771019236,2.745794274,3.384561715,2.60875844,4871.8,4871.9,0
48720,39.11550678,-0.901810662,4.35342027,7.458204964,9.172137441,2.988435687,0.746718475,1.553715195,-2.77417276,0.373215215,1.43095523,1.786659288,0.453016133,4871.9,4872,0
48721,42.83450898,1.45513481,3.499469741,8.16998078,9.459085531,1.854618573,0.383978624,1.787576608,-1.981048221,-0.219905867,2.760870203,4.917658709,-2.968466266,4872,4872.1,0
48722,39.70267712,-1.007985288,3.639843947,8.429308626,9.511291959,1.012594275,-0.919376509,0.66552591,-2.45173395,0.554096444,0.192038927,1.60459585,-0.524404966,4872.1,4872.2,0
48723,40.52577585,-0.623409485,4.123377898,8.992729978,7.322322225,0.623243117,0.878480975,-1.738750509,-3.99589111,2.64320543,-0.504638427,-0.185439244,-0.890137249,4872.2,4872.3,0
48724,40.10231507,-0.257276439,4.327225398,7.180357831,6.620024246,-0.593373891,-0.204862934,1.60636376,-1.292191109,2.634046056,1.839409368,0.489503199,0.116146974,4872.3,4872.4,0
48725,39.82082316,0.020727533,5.185418817,8.120964734,9.980941549,1.405314031,-2.924454224,-2.142057992,-3.847991174,0.616136456,0.930046146,1.927151434,-0.672796846,4872.4,4872.5,0
48726,38.89473758,-2.219165539,2.499066232,7.051150203,7.600067505,0.482409687,-1.613970998,-2.664979877,-5.332870224,-1.060683328,-2.31136675,-0.420767644,0.272610093,4872.5,4872.6,0
48727,42.03852504,1.531551113,4.016018773,5.573975473,7.342072387,-0.532156042,-2.339582056,-0.485470348,-4.085015341,-0.902693943,-1.453026848,-1.090914252,-4.349352231,4872.6,4872.7,0
48728,39.06670932,-1.133355412,4.526130522,8.178326257,9.142795971,1.92865402,-2.268214759,-2.041141605,-3.705420319,-0.45057713,-2.476143785,0.373353426,-0.498770339,4872.7,4872.8,0
48729,40.18988944,-1.694111053,1.20040297,8.476163594,11.41636893,1.557182832,-0.921149056,2.922361201,0.462176575,2.199947171,0.96340621,0.990774704,0.200390596,4872.8,4872.9,0
48730,39.47890951,-1.247564287,4.350564094,9.788296391,10.10426526,2.382277754,1.328213367,1.942919168,-2.17121177,0.285364748,1.312750655,4.837366336,2.460278362,4872.9,4873,0
48731,39.23331101,-0.332503537,5.698280416,8.772698942,10.0765631,2.205495419,-1.213239162,0.287537426,-1.791949947,1.837106394,2.098839209,4.692075628,3.619252926,4873,4873.1,0
48732,39.00749043,-0.332907218,6.241721131,8.393320108,9.131086569,2.775259103,0.456361493,2.371964006,-0.701781166,4.677903688,6.175153189,5.709845856,2.905977422,4873.1,4873.2,0
48733,43.25001056,1.888358707,4.541697537,8.474385486,8.064705114,1.942664831,1.579280702,1.241603672,-0.47474716,0.959336092,1.294691839,3.618301003,-0.878926413,4873.2,4873.3,0
48734,41.06489556,-0.564202184,2.586557941,9.503259995,12.26771415,2.522630733,0.662143653,1.261774307,-1.97012117,3.292793372,3.541432939,0.736239977,-1.68414513,4873.3,4873.4,0
48735,37.96091196,-1.460554241,4.983145466,8.402022498,9.340820652,1.884020855,-0.338731648,1.115320285,-2.360297267,-0.765257517,-0.384320958,2.28161966,-0.641922327,4873.4,4873.5,0
48736,37.83794266,-2.848736378,2.992745985,7.94195616,10.93157001,4.487416034,1.048529623,3.226018081,-0.688929135,1.855589095,0.995906234,2.106918201,1.095229324,4873.5,4873.6,0
48737,38.86784144,-0.250971553,5.357038957,6.864485738,9.277874861,3.172779541,-0.093431325,0.29118506,-3.659348918,0.457215263,1.444632322,1.918810605,-0.175593022,4873.6,4873.7,0
48738,37.32583493,-2.535652251,3.61924603,7.672913247,10.45500664,4.199839227,1.362942377,1.965210784,-1.174548406,2.354359818,2.042512782,3.460910031,1.112977274,4873.7,4873.8,0
48739,41.76694735,2.086584604,6.027369395,6.718039275,8.087712895,1.624515803,-0.640592812,1.762104105,-3.09202585,0.490288091,2.992246758,0.635510842,-5.113726545,4873.8,4873.9,0
48740,39.63996516,-0.281416112,4.58784654,8.075171725,8.612624733,0.040552094,-2.55713826,-0.174859076,-1.987285542,-0.594295137,0.914028853,4.728721294,1.249099778,4873.9,4874,0
48741,38.73297503,-1.963349302,2.975965341,8.2493882,10.07309335,2.865871012,1.387694205,0.185376472,-2.977142324,1.455364101,0.24578183,0.046843131,-0.868959747,4874,4874.1,0
48742,39.02365039,-1.144724483,4.395647584,7.932834154,8.644449632,1.167829736,-1.359417515,-0.412782516,-4.047405733,-1.891983506,-1.263921314,2.298790456,1.391912125,4874.1,4874.2,0
48743,38.50810679,-1.798536417,3.107172189,6.838105014,8.597283214,0.580868117,-0.567453587,0.668229242,-2.63573206,1.234090264,2.368969024,3.312053944,0.03616348,4874.2,4874.3,0
48744,39.57806938,-0.894827386,3.940716243,7.809298268,9.893669311,3.377284187,-0.461469888,-0.863277861,-3.181512676,1.327541641,2.131897823,0.748161063,-2.977613241,4874.3,4874.4,0
48745,42.53444795,2.648799772,5.532850298,6.409295189,7.885890265,1.59392725,-1.158699248,-1.14717465,-3.329058202,1.893057358,2.443564832,1.863944219,-1.799951901,4874.4,4874.5,0
48746,40.36069947,-1.426030575,2.40987582,8.568265878,10.68520361,3.207800989,0.998874555,-0.731500401,-4.017435202,2.233823004,3.36837144,3.537297935,1.455863044,4874.5,4874.6,0
48747,41.22237649,1.544857541,6.629930486,6.663582935,6.349551591,-0.598926031,-2.938017193,-1.450925839,-4.31483282,-1.061192626,0.935657867,4.794265903,2.517701147,4874.6,4874.7,0
48748,40.2912317,-1.864205165,1.722264753,9.822759529,11.77507967,1.967189265,0.896906081,0.859621979,-1.632307869,3.741123621,2.05150721,0.976429724,-0.925064447,4874.7,4874.8,0
48749,39.05565017,-0.533503335,4.780457173,7.218866517,9.456112779,1.469641429,-2.75370358,-2.645331852,-4.272491829,0.062747096,0.239277639,0.829275745,1.187683132,4874.8,4874.9,0
48750,40.44040402,-0.660025492,2.637720352,7.408013238,10.49203656,2.474785545,-1.55284368,-2.50548197,-4.156753076,1.027859728,1.809173774,4.020603476,2.699669829,4874.9,4875,0
48751,42.48855289,0.877914774,2.399160087,6.669268554,8.227304329,-0.378618146,-1.024973197,0.343472829,-3.663997406,-0.868051448,0.095616515,0.262575189,-3.963639726,4875,4875.1,0
48752,39.40913065,-1.345847921,3.053763461,6.61296387,8.222486991,0.907611624,-2.335795163,-1.794036164,-3.89194716,0.170529714,1.186851489,1.429286191,-0.459665032,4875.1,4875.2,0
48753,40.48207813,-1.745838299,2.02200646,9.285570746,9.616508953,2.124850252,1.152778005,0.872465853,-2.328213564,-2.206089235,-1.222948363,3.850019593,-1.711965357,4875.2,4875.3,0
48754,41.60265663,1.157040888,4.667634328,8.39341347,8.08215516,-1.101223854,-1.443602093,-0.002545621,-3.984087173,-0.199615312,-1.152233842,-0.956475198,-1.455529233,4875.3,4875.4,0
48755,42.98123716,1.835796859,5.064647378,6.637730767,4.653229799,-2.143487168,-3.31985425,-3.634631446,-4.753100435,0.087941192,0.426565794,2.4973613,-0.294145827,4875.4,4875.5,0
48756,44.4111074,-2.823521031,4.757880586,8.141840447,9.115133074,0.639801455,-2.571947014,-1.677947901,0.30500634,1.616496857,-5.118385968,3.38402723,0.686173204,4875.5,4875.6,0
48757,40.51211967,-0.535779115,3.121328185,7.796495637,8.459594943,-0.443617476,-1.585047081,-0.418754563,-3.067240447,0.718836971,0.944226973,2.554631396,0.177301839,4875.6,4875.7,0
48758,43.2315493,-2.2084534,5.780203557,6.677122844,6.80804453,-0.114793314,-1.480468389,-1.250084489,-4.840114181,1.789313858,-2.651758325,2.092136157,1.92357842,4875.7,4875.8,0
48759,38.93482232,-1.935977463,2.668814061,6.462773055,11.3333224,4.50557003,2.061314351,1.890896705,-2.264504084,-0.657683077,1.942911081,3.085876951,0.260771229,4875.8,4875.9,0
48760,40.95108391,-1.977247509,3.290159792,7.457353094,5.60408213,0.213726688,-3.847743079,-1.59467164,-4.765589979,-2.341073803,-0.800114307,-1.169233379,-0.059746656,4875.9,4876,0
48761,38.01006282,-1.948551759,3.227093065,4.904708767,7.227812618,3.330299742,0.464107853,1.98671853,0.548152948,1.587708846,0.873535452,2.14393288,0.21138474,4876,4876.1,0
48762,41.59070316,0.011626353,2.633138261,5.981031485,6.274234045,-1.615262997,-3.883609106,-3.833153347,-5.548632664,-1.423927682,-2.207862699,0.513410035,-0.552117127,4876.1,4876.2,0
48763,42.07662865,1.468503697,4.444660515,5.831983041,5.978406752,-1.919712723,-3.039150206,-0.232261149,-6.118501387,-4.656777333,-0.982545785,1.491646178,-1.944968535,4876.2,4876.3,0
48764,40.54217362,0.241027584,4.313508775,6.414132262,5.761092774,-2.380425712,-1.842369251,-0.801889676,-6.256819941,-2.287233903,-1.676002276,-2.041139019,-2.647735214,4876.3,4876.4,0
48765,39.15813487,-0.896500499,3.12404003,7.355429834,10.84602525,2.212050218,-0.592465151,0.835058655,-2.412410474,-0.880354612,-1.184384898,0.869895748,1.043721283,4876.4,4876.5,0
48766,38.23265294,-1.811912574,3.785331273,7.000046989,7.931583333,2.672610371,1.972900736,1.648875313,-1.962162149,0.540443142,1.525297151,4.16232875,1.154956364,4876.5,4876.6,0
48767,40.21326715,-1.645717553,3.333284483,9.780176745,9.224838214,2.787136101,3.325347039,-0.24981016,-1.75568133,3.076175715,-0.99923697,2.718133169,3.925429025,4876.6,4876.7,0
48768,40.57132287,-1.149489618,2.581847875,8.774274258,10.01203981,2.077350121,-1.238784529,0.303389515,-1.289107286,0.869108342,1.416902941,3.996406636,0.146833762,4876.7,4876.8,0
48769,39.9948587,-0.376088276,4.86120393,8.422979515,9.267218017,1.722177239,0.808275861,0.670484546,-1.921453395,2.830090164,1.353352922,3.853366571,4.635020585,4876.8,4876.9,0
48770,41.58858399,2.580496188,7.559836713,8.386901051,8.643791693,0.332538179,-1.059934411,0.513854361,-2.621325056,0.619476811,2.702295087,5.124236011,1.423914731,4876.9,4877,0
48771,40.53075302,0.766134958,5.187268546,7.312424023,9.026836244,1.908118623,-1.402661297,0.031946254,-1.276150276,1.407818964,0.686804766,3.115448639,2.357727358,4877,4877.1,0
48772,40.33269927,-0.463281994,4.300908113,9.187393982,11.14372093,3.118529085,1.047414898,4.383218385,1.160447058,3.37393677,6.15120718,6.90332353,3.835366017,4877.1,4877.2,0
48773,39.8993839,-1.054232652,3.676482593,9.696592748,11.66880456,3.647507071,0.08622862,0.27465403,-2.649854983,1.827846845,2.256938834,1.692272769,-0.686801868,4877.2,4877.3,0
48774,40.20413269,-0.145669122,4.176786595,6.067840881,5.823300007,-0.518034778,-1.155689424,0.106113547,-2.07178632,3.705901852,3.694259931,3.959666981,1.316936596,4877.3,4877.4,0
48775,38.64705518,-1.838643322,3.748421982,8.270399376,8.364824198,0.714638801,0.098346638,0.155518845,-4.145833194,0.092156985,0.951408251,2.069034172,0.45760627,4877.4,4877.5,0
48776,40.93235026,1.061486272,5.255293038,7.354290968,7.567033878,-0.123399938,-2.493071249,-1.039044649,-3.352458972,-0.36710435,-0.594723964,2.656699225,0.242802009,4877.5,4877.6,0
48777,39.14955284,0.442242844,7.429936778,7.847148542,7.181211095,0.768473187,-2.224362385,-1.949173154,-3.842323955,-0.958964633,0.117158004,2.313120401,0.811890293,4877.6,4877.7,0
48778,39.6751979,-0.867245681,3.579599332,7.587156819,8.631023609,0.736833232,-0.278358982,0.275493685,-4.055506104,-0.878515397,0.632580728,2.058578699,-0.423106051,4877.7,4877.8,0
48779,39.17485374,-0.32012918,5.986819226,8.368036889,7.855266853,0.845729723,-1.117369876,-1.409949828,-3.046873993,0.644858422,-0.328256251,0.994289071,-1.264341116,4877.8,4877.9,0
48780,38.92256066,-2.15283472,1.424597482,6.41121741,10.08083426,3.153933936,-0.457267502,0.227633673,-1.276679265,1.38690478,2.16382816,2.263597365,-2.154806262,4877.9,4878,0
48781,38.88722996,-2.371580657,2.261154283,8.574820435,10.96648335,3.11460319,1.693761279,3.181335924,-1.156105631,0.502515188,3.123682958,3.095281841,-1.081148893,4878,4878.1,0
48782,41.49125839,0.623453123,3.615030379,8.393403953,10.57396158,1.333933785,-3.302093661,-1.164504186,-2.355328296,1.750059858,0.442806404,2.017754581,0.016926862,4878.1,4878.2,0
48783,39.52018834,0.375527717,6.482003383,7.993578067,8.089145372,0.539689711,-0.950738695,0.478716196,-4.727437951,-2.761169339,-1.623918966,0.343925332,-0.036637855,4878.2,4878.3,0
48784,39.10939682,-0.515716556,5.458696366,7.638083325,7.281973336,-0.258542888,-1.413316786,-0.22195032,-3.249315554,0.211896096,1.130710643,3.548045449,-0.729119396,4878.3,4878.4,0
48785,39.77029078,-2.205321991,1.880889725,8.717608684,10.32391526,2.500332227,-1.37005252,-1.982012839,-1.892737459,0.955766211,-1.198471382,1.834684707,0.626362738,4878.4,4878.5,0
48786,39.38471045,-1.828946919,1.720425492,7.827699005,10.70659088,1.310731211,-2.204700913,1.868851096,-1.539980842,-1.235266002,-0.425668569,2.098919378,0.104267635,4878.5,4878.6,0
48787,39.3235967,-1.155668633,3.101990579,7.235131626,9.40514868,1.13972086,-1.686684336,-0.650282909,-3.582149266,0.175579663,0.00145473,0.791802046,-2.336065273,4878.6,4878.7,0
48788,40.55734355,0.864399488,5.967120691,7.525997448,6.541998063,-2.255028587,-4.652232702,-1.953587982,-2.6241388,0.643626577,2.480032572,2.619635587,-1.876931433,4878.7,4878.8,0
48789,39.66379044,-1.620795296,3.566576553,9.192865447,10.02755451,2.484582382,-1.27650554,0.719189815,0.117877839,0.473366546,0.038228319,1.736007123,-1.701545579,4878.8,4878.9,0
48790,40.87272098,0.150489804,4.652080443,9.877576232,10.80111872,2.700383924,0.678593996,0.295832879,-3.904866306,0.706710684,2.038846609,3.802497876,3.923390255,4878.9,4879,0
48791,38.94816711,-0.908441828,4.867845472,8.058797733,10.06212453,3.321255426,0.95588113,1.851235137,-1.153869748,2.28296256,4.134508574,6.73557069,3.869419345,4879,4879.1,0
48792,40.55520013,-0.131289499,3.658149875,8.156557002,11.39813768,2.89239777,-2.204828622,-2.19062366,-3.673681018,2.3365569,2.167298359,0.596589259,1.377530315,4879.1,4879.2,0
48793,39.34011459,-1.638522461,3.223703623,7.697006326,9.608847962,0.976291821,-1.032160299,1.292974258,-2.055104326,2.026816885,1.239345186,2.13897143,-0.78557406,4879.2,4879.3,0
48794,39.5073888,0.345527809,5.654042237,6.527205472,6.368626987,-2.028553906,-4.206499397,-0.379498158,-2.612377174,-0.965783297,-0.587181012,1.408708467,-1.508113044,4879.3,4879.4,0
48795,41.22455818,-0.655913422,1.300448673,6.547991551,9.169657451,0.315435459,-2.909461832,-2.800775481,-4.819222185,-0.660996115,-0.964242712,0.975763538,-0.826105761,4879.4,4879.5,0
48796,39.17879893,-2.396360976,1.357860534,8.365164105,10.18633599,0.848003963,-0.65531094,-0.369135781,-4.461339195,-2.260967686,-0.585692454,1.919876601,-2.767062767,4879.5,4879.6,0
48797,39.55364577,-0.638819831,4.265690485,8.262225089,8.797620095,1.528704518,-0.163483112,-1.585550616,-4.133037284,1.42916037,0.446776145,1.087232021,-0.171337436,4879.6,4879.7,0
48798,39.8919276,-1.101519898,3.544570941,7.983685729,8.458619612,0.725131126,-1.424309762,-0.44446744,-2.131719233,-0.27793515,0.563420304,2.433840617,-3.422800487,4879.7,4879.8,0
48799,41.12022593,0.053265455,3.901818216,6.59027286,8.338230607,-0.941289912,-5.503381193,-1.652290325,-3.651693566,0.019765378,0.409948443,3.168667149,-1.014625533,4879.8,4879.9,0
48800,40.65846086,0.892912814,6.071698887,8.882712199,9.247218476,-0.365577761,-2.842049896,0.234100854,-2.052096348,1.482676442,3.56685587,4.631188504,0.946019005,4879.9,4880,0
48801,40.67486949,0.365748561,4.828076064,7.727723477,7.840109679,0.427869896,-0.330866601,1.460208703,-2.191092061,0.479602203,1.524635423,3.094185261,0.960203982,4880,4880.1,0
48802,40.0839761,-0.53870995,4.212148715,7.866315832,9.305371696,2.351162456,0.851513975,0.271300189,-2.977525244,1.246094328,0.815733827,4.91872932,2.967771528,4880.1,4880.2,0
48803,41.09462831,1.065682052,5.921406155,8.565215243,9.566143173,1.412346672,-1.854900075,-1.739755606,-3.483801797,0.099112186,-0.555280862,0.613270649,0.260072455,4880.2,4880.3,0
48804,40.1478378,0.367936871,6.076559265,8.425985033,10.06499797,2.63963644,-1.272031827,-1.423212842,-4.09358633,0.040141413,1.978645522,2.818942534,0.784283597,4880.3,4880.4,0
48805,41.6306495,0.780085218,4.232197346,6.890464301,6.132775837,-2.785688554,-3.290045266,0.326761884,-0.961869262,3.061955809,1.453613143,2.747237985,1.278498075,4880.4,4880.5,0
48806,39.85919413,-0.133430683,5.633946159,7.355758323,7.327523316,1.202077895,-2.185448117,-1.873768773,-4.88110401,-1.208545104,-0.597950492,0.978191393,0.354808318,4880.5,4880.6,0
48807,41.71140272,1.487451555,4.9328195,5.937480623,6.717953314,-0.719144493,-2.334022726,-1.255694655,-4.761589579,-1.838623538,-2.753948373,-1.677089619,-2.565054348,4880.6,4880.7,0
48808,41.0566307,-0.046580642,2.869119593,7.279784715,10.10358906,2.674305349,-0.246243349,-1.332742752,-4.347887468,0.907689713,0.978497888,0.483025035,-1.920969341,4880.7,4880.8,0
48809,41.15352632,0.641594591,4.668192148,8.4706497,10.33927327,2.243304637,-1.819044078,-1.519004103,-4.116240135,-2.590361447,-1.370738114,0.69120128,-1.766956333,4880.8,4880.9,0
48810,40.47189969,-1.042139524,2.352880676,7.917102165,10.45390154,2.712881926,0.049359725,0.621181598,-1.288491989,1.727430873,1.544503272,2.1941882,-1.361228756,4880.9,4881,0
48811,43.57133573,1.609957728,4.18820072,8.925253475,6.175389302,-3.301503896,-1.646968012,-1.321470033,-3.039881302,3.576938635,2.000770872,3.10440613,5.023724551,4881,4881.1,0
48812,41.45787268,0.734463053,5.096380097,8.665773279,8.216532361,2.147656662,0.799835527,-0.436021387,-3.543094218,-0.777917053,-1.202646194,1.103845739,1.229380469,4881.1,4881.2,0
48813,40.42473054,-0.381246259,3.733334801,8.036132477,9.560149407,1.663816077,-0.120592171,0.368680119,-3.469681659,0.498570115,1.909557479,2.484925135,0.821228563,4881.2,4881.3,0
48814,41.48415778,2.203371509,6.787733393,6.815337359,7.679511108,0.990261517,-2.073898393,-1.846511607,-5.515817332,-2.019903267,0.24542438,2.820349476,1.957101477,4881.3,4881.4,0
48815,40.95959355,-0.686311389,4.238194665,9.714755972,9.86846141,1.870563582,0.821696334,0.878837259,-2.138149611,2.176601013,4.245893181,3.797980517,-0.978642338,4881.4,4881.5,0
48816,39.58603932,-0.215447546,4.335251892,6.349348449,8.927188399,2.983147918,0.582441799,0.977514904,-2.359295807,1.102425905,1.047987341,5.058007512,4.691149688,4881.5,4881.6,0
48817,43.07311617,0.83496992,2.51597526,6.526437213,6.953161334,-0.34401866,-2.5452683,-2.798210419,-3.338852424,2.42818854,2.18668841,1.201275313,0.298086948,4881.6,4881.7,0
48818,41.76801356,0.735166864,3.764264977,7.577526742,8.584858588,1.670829206,0.434091593,0.123918993,-4.059188634,-2.817723968,-4.758907765,-2.847738899,-0.538490591,4881.7,4881.8,0
48819,41.21614632,1.225564553,4.909994532,5.63859557,5.703082689,-1.074416727,-2.644873928,-2.624423996,-5.646102686,-2.970125109,-2.765155185,1.411687749,0.634717985,4881.8,4881.9,0
48820,42.00242575,0.954313767,3.577005541,6.762458764,9.023009172,-0.279037956,-3.589035655,-3.52788906,-5.882911512,-1.171029498,-0.861959316,-1.809697878,-2.944211333,4881.9,4882,0
48821,41.35242889,-1.090339282,0.392597853,6.6418464,11.1651609,3.03979797,-1.753400388,-2.348703133,-4.409307038,0.020924642,0.733607469,-0.523982145,-3.414449194,4882,4882.1,0
48822,41.21792864,0.900064336,4.967214304,6.976503875,8.46313062,2.508787782,-0.4159934,-0.3379948,-3.460223279,-0.311548487,2.558838561,4.891692135,1.15081218,4882.1,4882.2,0
48823,41.99919558,1.266678671,4.208611574,6.434449583,7.486257967,-0.368114708,-2.664852703,-0.522582566,-2.604718401,2.860817698,2.404094463,2.122055168,0.297294849,4882.2,4882.3,0
48824,42.00241342,1.140947533,5.337351807,7.458683813,6.994219329,-0.260354172,-2.714490513,-0.466414477,-3.625221817,-0.841394592,0.363621129,3.291989215,0.439348511,4882.3,4882.4,0
